opening_eco,opening_name,avg_rating_delta,w_win_rate,b_win_rate,n_games_played,avg_white_rating,avg_black_rating
D45,Semi-Slav Defense: Normal Variation,76.16666666666667,50.0,50.0,6,1741.3333333333333,1803.5
D45,Semi-Slav Defense: Stoltz Variation,108.0,0.0,100.0,3,1906.0,2014.0
D45,Semi-Slav Defense: Stoltz Variation |  Center Variation,233.0,0.0,100.0,1,1782.0,2015.0
D46,Semi-Slav Defense: Bogoljubov Variation,-4.0,100.0,0.0,1,1687.0,1691.0
D46,Semi-Slav Defense: Chigorin Defense,68.0,100.0,0.0,2,1901.5,1833.5
D46,Semi-Slav Defense: Main Line,-37.0,0.0,100.0,1,1408.0,1371.0
D46,Semi-Slav Defense: Romih Variation,-3.0,100.0,0.0,2,1436.0,1439.0
D47,Semi-Slav Defense: Meran Variation |  Wade Variation,219.0,100.0,0.0,1,2276.0,2057.0
D50,Queen's Gambit Declined: Been-Koomen Variation,-241.0,100.0,0.0,1,1532.0,1773.0
D50,Queen's Gambit Declined: Modern Variation,33.15384615384615,38.46153846153846,61.53846153846154,13,1591.5384615384614,1582.6923076923076
D51,Queen's Gambit Declined: Capablanca |  Anti-Cambridge Springs Variation,63.0,0.0,100.0,1,1774.0,1837.0
D51,Queen's Gambit Declined: Modern |  Knight Defense,237.0,50.0,50.0,2,1764.5,1959.5
D51,Queen's Gambit Declined: Modern |  Knight Defense #3,95.0,0.0,100.0,1,1722.0,1817.0
D52,Queen's Gambit Declined,162.5,75.0,25.0,4,1857.5,1695.0
D52,Queen's Gambit Declined: Cambridge Springs Defense: Capablanca Variation,45.0,0.0,100.0,1,2018.0,2063.0
D52,Queen's Gambit Declined: Cambridge Springs Variation,-334.0,100.0,0.0,1,1856.0,2190.0
D53,Queen's Gambit Declined: 4.Bg5 Be7,114.72727272727273,72.72727272727273,27.272727272727273,11,1808.4545454545455,1776.8181818181818
D53,Queen's Gambit Declined: 4.Bg5 Be7 |  5.e3 O-O,-28.0,50.0,50.0,2,1932.0,2102.0
D53,Queen's Gambit Declined: Modern Variation |  Heral Variation,5.0,0.0,100.0,1,1587.0,1592.0
D55,Queen's Gambit Declined: Anti-Tartakower Variation,115.0,0.0,100.0,1,1701.0,1816.0
D55,Queen's Gambit Declined: Modern Variation |  Normal Line,-16.363636363636363,63.63636363636363,36.36363636363637,11,1794.1818181818182,1860.5454545454545
D55,Queen's Gambit Declined: Neo-Orthodox Variation,50.0,0.0,100.0,1,1902.0,1952.0
D55,Queen's Gambit Declined: Neo-Orthodox Variation |  Main Line,285.5,75.0,25.0,4,1984.0,1805.0
D56,Queen's Gambit Declined: Lasker Defense,166.0,0.0,100.0,1,1845.0,2011.0
D59,Queen's Gambit Declined: Tartakower Defense |  Makogonov Exchange Variation,54.0,0.0,100.0,1,2131.0,2185.0
D60,Queen's Gambit Declined: Orthodox Defense,-9.0,100.0,0.0,1,1848.0,1857.0
D60,Queen's Gambit Declined: Orthodox Defense |  Botvinnik Variation,-212.0,100.0,0.0,1,1844.0,2056.0
D70,Neo-Gruenfeld Defense,78.0,0.0,100.0,1,1818.0,1896.0
D74,Neo-Gruenfeld Defense: Delayed Exchange Variation,120.0,100.0,0.0,1,2227.0,2107.0
D76,Neo-Gruenfeld Defense: Delayed Exchange Variation,-59.0,100.0,0.0,1,1975.0,2034.0
D77,Neo-Gruenfeld Defense: Classical Variation,-58.0,0.0,100.0,1,1869.0,1811.0
D78,Neo-Gruenfeld Defense: Classical Variation |  Modern Defense,156.0,100.0,0.0,2,1961.0,1805.0
D80,Gruenfeld Defense,69.0,0.0,100.0,3,1694.3333333333333,1763.3333333333333
D80,Gruenfeld Defense: Stockholm Variation,81.66666666666667,66.66666666666667,33.333333333333336,3,1750.0,1904.3333333333333
D85,Gruenfeld Defense: Exchange Variation,149.6,80.0,20.0,5,1962.0,1830.0
D85,Gruenfeld Defense: Exchange Variation |  Modern Exchange Variation,-6.666666666666667,66.66666666666667,33.333333333333336,6,1737.1666666666667,1847.5
D86,Gruenfeld Defense: Exchange Variation |  Classical Variation,112.0,100.0,0.0,1,1888.0,1776.0
D87,Gruenfeld Defense: Exchange Variation |  Spassky Variation,157.0,100.0,0.0,3,2143.6666666666665,1986.6666666666667
D90,Gruenfeld Defense: Three Knights Variation,-52.0,66.66666666666667,33.333333333333336,3,1786.6666666666667,1955.3333333333333
D90,Gruenfeld Defense: Three Knights Variation #2,205.0,100.0,0.0,1,1841.0,1636.0
D91,Gruenfeld Defense: Three Knights Variation |  Petrosian System,49.75,25.0,75.0,4,1641.25,1706.0
D92,Gruenfeld Defense: Three Knights Variation |  Hungarian Attack,-20.0,0.0,100.0,1,1589.0,1569.0
D93,Gruenfeld Defense: Three Knights Variation |  Hungarian Variation,-9.0,100.0,0.0,1,1786.0,1795.0
D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,124.5,50.0,50.0,8,1777.0,1814.5
D94,Gruenfeld Defense: Three Knights Variation |  Paris Variation,137.0,50.0,50.0,2,1376.0,1545.0
E00,Amar Opening,146.375,50.0,50.0,8,1357.375,1468.5
E00,Indian Game: East Indian Defense,154.33333333333334,53.333333333333336,46.666666666666664,15,1566.4,1691.2666666666667
E00,Indian Game: Seirawan Attack,27.571428571428573,42.857142857142854,57.142857142857146,7,1705.857142857143,1730.5714285714287
E00,Kangaroo Defense,55.333333333333336,33.333333333333336,66.66666666666667,3,1484.3333333333333,1279.6666666666667
E00,Kangaroo Defense: Keres Defense |  Transpositional Variation,128.0,100.0,0.0,2,1417.0,1289.0
E01,Catalan Opening,-7.0,100.0,0.0,2,1787.5,1794.5
E01,Catalan Opening: Closed Variation,661.0,100.0,0.0,1,2364.0,1703.0
E03,Catalan Opening: Open Defense,91.0,0.0,100.0,1,1464.0,1555.0
E06,Catalan Opening: Closed Variation,567.0,100.0,0.0,1,2084.0,1517.0
E10,Blumenfeld Countergambit #2,157.75,50.0,50.0,8,1935.375,1957.125
E10,Blumenfeld Countergambit Accepted,-189.33333333333334,100.0,0.0,3,2002.0,2191.3333333333335
E10,Indian Game: Anti-Nimzo-Indian,206.0,100.0,0.0,2,1533.0,1327.0
E11,Bogo-Indian Defense: Exchange Variation,178.0,100.0,0.0,2,1645.0,1467.0
E11,Bogo-Indian Defense: Gruenfeld Variation,189.0,0.0,100.0,2,1935.0,2124.0
E11,Bogo-Indian Defense: Nimzowitsch Variation,131.0,100.0,0.0,1,2055.0,1924.0
E11,Bogo-Indian Defense: Wade-Smyslov Variation,61.666666666666664,0.0,100.0,3,2060.6666666666665,2122.3333333333335
E12,Queen's Indian Defense,42.0,100.0,0.0,3,1917.3333333333333,1875.3333333333333
E12,Queen's Indian Defense: Kasparov Variation,62.0,100.0,0.0,3,1929.0,1867.0
E12,Queen's Indian Defense: Kasparov-Petrosian Variation |  Marco Defense,-8.0,50.0,50.0,2,1782.0,2000.0
E14,Queen's Indian Defense: Spassky System,75.4,40.0,60.0,5,1727.8,1801.6
E15,Queen's Indian Defense: Fianchetto Traditional,148.85714285714286,85.71428571428571,14.285714285714286,7,2012.5714285714287,1967.142857142857
E15,Queen's Indian Defense: Fianchetto Variation,-118.33333333333333,33.333333333333336,66.66666666666667,3,1927.3333333333333,1863.0
E15,Queen's Indian Defense: Fianchetto Variation |  Check Variation,111.0,0.0,100.0,1,1704.0,1815.0
E15,Queen's Indian Defense: Fianchetto Variation |  Nimzowitsch Variation,3.0,0.0,100.0,1,1415.0,1418.0
E15,Queen's Indian Defense: Fianchetto Variation |  Saemisch Variation,206.5,50.0,50.0,2,2232.0,2014.5
E16,Queen's Indian Defense: Capablanca Variation,-22.0,33.333333333333336,66.66666666666667,3,2050.3333333333335,2019.0
E17,Queen's Indian Defense: Classical Variation,43.0,0.0,100.0,2,1928.5,1971.5
E17,Queen's Indian Defense: Classical Variation |  Tiviakov Defense,242.0,0.0,100.0,2,2007.0,2249.0
E17,Queen's Indian Defense: Classical Variation |  Traditional Variation,247.0,100.0,0.0,1,2048.0,1801.0
E20,Nimzo-Indian Defense,111.43478260869566,30.434782608695652,69.56521739130434,23,1687.2173913043478,1829.4347826086957
E20,Nimzo-Indian Defense #2,-9.461538461538462,69.23076923076923,30.76923076923077,13,1701.923076923077,1605.076923076923
E20,Nimzo-Indian Defense: Kmoch Variation,192.0,0.0,100.0,1,1959.0,2151.0
E20,Nimzo-Indian Defense: Ragozin Variation,95.03571428571429,46.42857142857143,53.57142857142857,28,1768.9285714285713,1774.25
E20,Nimzo-Indian Defense: Romanishin Variation #2,-228.0,0.0,100.0,1,2218.0,1990.0
E21,Nimzo-Indian Defense: Three Knights Variation,226.2,80.0,20.0,5,1912.6,1653.2
E21,Nimzo-Indian Defense: Three Knights Variation |  Duchamp Variation,62.0,100.0,0.0,1,2046.0,1984.0
E24,Nimzo-Indian Defense: Saemisch Variation |  Accelerated,41.111111111111114,44.44444444444444,55.55555555555556,9,1820.2222222222222,1957.111111111111
E30,Nimzo-Indian Defense: Leningrad Variation,90.0,75.0,25.0,4,1828.75,1909.75
E32,Nimzo-Indian Defense: Classical Variation,112.85714285714286,28.571428571428573,71.42857142857143,7,1955.857142857143,2049.5714285714284
E33,Nimzo-Indian Defense: Classical Variation |  Zurich Variation,-11.0,100.0,0.0,1,1690.0,1701.0
E34,Nimzo-Indian Defense: Classical Variation |  Noa Variation,-56.2,40.0,60.0,5,1965.2,2017.8
E35,Nimzo-Indian Defense: Classical |  Noa Variation |  5.cxd5 exd5,22.0,0.0,100.0,1,1967.0,1989.0
E38,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,207.0,25.0,75.0,4,1712.5,1928.0
E40,Nimzo-Indian Defense: Normal Line,236.0,100.0,0.0,2,2186.0,1950.0
E42,Nimzo-Indian Defense: Huebner Variation |  Rubinstein Variation,-480.0,100.0,0.0,1,1686.0,2166.0
E46,Nimzo-Indian Defense: Reshevsky Variation,-88.0,0.0,100.0,1,2020.0,1932.0
E48,Nimzo-Indian Defense: Normal Variation |  Bishop Attack |  Classical Defense,-212.0,0.0,100.0,1,1751.0,1539.0
E50,Nimzo-Indian Defense: 4.e3 e8g8 |  5.Nf3 |  without ...d5,-26.0,0.0,100.0,1,1242.0,1216.0
E50,Nimzo-Indian Defense: Normal Variation |  Huebner Deferred,-187.0,100.0,0.0,2,1737.5,1924.5
E51,Nimzo-Indian Defense: Normal Variation |  Ragozin Variation,183.2,80.0,20.0,5,2036.2,2013.4
E52,Nimzo-Indian Defense: Normal Variation |  Schlechter Defense,-62.0,100.0,0.0,1,1620.0,1682.0
E53,Nimzo-Indian Defense: Normal Variation |  Gligoric System,65.0,50.0,50.0,2,2144.5,2189.5
E54,Nimzo-Indian Defense: Panov Attack |  Main Line,39.333333333333336,66.66666666666667,33.333333333333336,3,2286.0,2288.6666666666665
E56,Nimzo-Indian Defense: Normal Variation |  Gligoric System |  Bernstein Defense,171.33333333333334,0.0,100.0,3,1876.6666666666667,2048.0
E59,Nimzo-Indian Defense: Normal Variation |  Bernstein Defense,95.0,50.0,50.0,2,2134.0,2019.0
E60,Indian Game: Anti-Gruenfeld |  Advance Variation,215.75,50.0,50.0,4,1174.0,1346.25
E60,King's Indian Defense: Normal Variation |  King's Knight Variation,27.928571428571427,42.857142857142854,57.142857142857146,14,1711.2857142857142,1759.0714285714287
E61,Indian Game: West Indian Defense,24.333333333333332,25.0,75.0,12,1625.8333333333333,1622.8333333333333
E61,King's Indian Defense,58.464285714285715,64.28571428571429,35.714285714285715,28,1806.5,1728.5357142857142
E61,King's Indian Defense: 3.Nc3,66.33333333333333,66.66666666666667,33.333333333333336,3,1654.0,1572.3333333333333
E61,King's Indian Defense: Semi-Classical Variation |  Benoni Variation,-75.0,0.0,100.0,1,1848.0,1773.0
E61,King's Indian Defense: Smyslov Variation,110.0,50.0,50.0,2,1750.5,1887.5
E63,King's Indian Defense: Fianchetto Variation |  Panno Variation,291.0,100.0,0.0,1,2324.0,2033.0
E64,King's Indian Defense: Fianchetto Variation |  Yugoslav System |  without Nc3,298.5,50.0,50.0,2,2110.5,2255.0
E67,King's Indian Defense: Fianchetto Variation |  Classical Fianchetto,-152.0,100.0,0.0,1,1405.0,1557.0
E67,King's Indian Defense: Fianchetto Variation |  Debrecen Defense,98.0,50.0,50.0,2,1931.5,1870.5
E68,King's Indian |  Fianchetto |  Classical Variation |  8.e4,-4.0,50.0,50.0,2,2112.0,2107.0
E70,King's Indian Defense: Accelerated Averbakh Variation,3.5,50.0,50.0,2,1960.5,2015.0
E70,King's Indian Defense: Normal Variation,51.2,80.0,20.0,5,1752.0,1626.4
E71,King's Indian Defense: Makogonov Variation,-62.0,60.0,40.0,5,1866.8,1718.0
E73,King's Indian Defense: Averbakh Variation |  Flexible Defense,54.0,100.0,0.0,2,2146.0,2092.0
E73,King's Indian Defense: Averbakh Variation |  Geller Defense,301.0,0.0,100.0,1,1784.0,2085.0
E73,King's Indian Defense: Averbakh Variation |  Modern Defense,90.0,0.0,100.0,1,2046.0,2136.0
E76,King's Indian Defense: Four Pawns Attack,-108.58333333333333,41.666666666666664,58.333333333333336,12,1764.75,1747.8333333333333
E76,King's Indian Defense: Four Pawns Attack |  Dynamic Attack,132.75,25.0,75.0,4,1893.0,1985.25
E76,King's Indian Defense: Steiner Attack,87.0,100.0,0.0,1,1810.0,1723.0
E77,King's Indian Defense: Four Pawns Attack |  Normal Attack,211.0,0.0,100.0,1,1988.0,2199.0
E77,King's Indian Defense: Six Pawns Attack,78.11111111111111,33.333333333333336,66.66666666666667,9,1730.2222222222222,1792.3333333333333
E80,King's Indian Defense: Saemisch Variation,37.833333333333336,33.333333333333336,66.66666666666667,6,1908.5,1806.3333333333333
E81,King's Indian Defense: Saemisch Variation |  Normal Defense,74.0,40.0,60.0,5,1797.6,1759.2
E87,King's Indian Defense: Saemisch Variation |  Closed Variation,-44.666666666666664,33.333333333333336,66.66666666666667,3,1835.0,1851.0
E88,King's Indian Defense: Saemisch Variation |  Closed Variation |  7...c6,234.66666666666666,100.0,0.0,3,1849.6666666666667,1615.0
E90,King's Indian Defense: Larsen Variation,50.666666666666664,33.333333333333336,66.66666666666667,3,1782.3333333333333,1798.3333333333333
E90,King's Indian Defense: Normal Variation |  Rare Defenses,78.88888888888889,55.55555555555556,44.44444444444444,18,1684.0,1733.4444444444443
E90,King's Indian Defense: Zinnowitz Variation,63.6,40.0,60.0,5,1820.4,1898.4
E91,King's Indian Defense: Orthodox Variation,183.25,100.0,0.0,4,2080.0,1896.75
E92,King's Indian Defense: Petrosian Variation,-15.0,100.0,0.0,1,1474.0,1489.0
E94,King's Indian Defense: Orthodox Variation,-41.0,0.0,100.0,1,1647.0,1606.0
E94,King's Indian Defense: Orthodox Variation |  Glek Defense,202.0,0.0,100.0,1,1902.0,2104.0
E94,King's Indian Defense: Orthodox Variation |  Positional Defense,-74.0,0.0,100.0,1,1924.0,1850.0
E94,King's Indian Defense: Orthodox Variation |  Positional Defense |  Closed Line,42.0,100.0,0.0,1,1560.0,1518.0
E94,King's Indian Defense: Orthodox Variation |  Ukrainian Defense,319.0,100.0,0.0,1,2138.0,1819.0
E95,King's Indian |  Orthodox |  7...Nbd7 8.Re1,327.0,100.0,0.0,1,2196.0,1869.0
E97,King's Indian Defense: Orthodox Variation |  Aronin-Taimanov Defense,188.0,0.0,100.0,1,2111.0,2299.0
E97,King's Indian Defense: Orthodox Variation |  Bayonet Attack,86.0,100.0,0.0,1,2047.0,1961.0
E98,King's Indian Defense: Orthodox Variation |  Classical System,146.5,100.0,0.0,2,2128.5,1982.0
